,Influencer,Depth 0,Depth 1,Depth 2,Depth 3,Depth 4,Depth 5,Depth 6,Depth 7,Depth 8,Depth 9,Depth 10,Total
2531,System of a Down,1,8,34,75,125,340,518,592,639,656,660,57.09765625
1067,Brigitte Fontaine,1,3,59,135,192,205,205,205,205,205,205,56.9375
470,Jorma Kaukonen,1,7,48,116,180,201,269,359,390,436,471,56.833984375
1363,The Offspring,1,11,86,113,120,131,155,165,167,167,167,56.734375
501,Brooks & Dunn,1,15,66,124,144,147,147,147,147,147,147,56.6875
1576,Enya,1,7,22,62,187,352,489,593,680,776,848,56.5390625
466,Bob Weir,1,12,62,101,144,165,232,324,361,410,446,56.51953125
1975,JoÃ£o Donato,1,3,14,63,164,353,611,796,885,981,1128,56.498046875
900,Sheryl Crow,1,18,74,114,124,124,124,124,124,124,124,56.25
1630,The The,1,8,40,120,179,208,275,364,402,455,490,56.244140625
2194,Widespread Panic,1,13,27,73,161,232,414,574,705,886,1060,56.1953125
3373,Stan Levey,1,2,6,39,219,460,622,693,763,878,971,56.162109375
317,J.D. Crowe & the New South,1,6,43,125,198,241,249,250,250,250,250,56.078125
3491,The Browns,1,2,8,74,207,366,531,660,793,911,1032,55.970703125
1389,Red House Painters,1,14,78,117,124,126,126,126,126,126,126,55.75
607,Chris Smither,1,3,21,93,235,308,392,474,529,546,554,55.73046875
1933,Todd Terry,1,9,47,79,144,238,328,493,618,674,701,55.638671875
1849,Michael Martin Murphey,1,4,59,126,178,202,207,208,208,208,208,55.421875
180,Gloria Estefan,1,17,71,115,124,124,124,124,124,124,124,55.125
3180,Freda Payne,1,2,9,36,131,388,748,968,1060,1162,1220,55.10546875
1946,Aaliyah,1,28,76,92,92,92,92,92,92,92,92,55.0
2113,Oumou Sangare,1,3,4,23,134,423,749,966,1161,1284,1391,54.978515625
818,Peter Allen,1,2,16,70,249,392,443,453,456,460,460,54.6015625
692,The Outlaws,1,5,43,105,179,219,288,387,427,477,513,54.53125
2129,Jeffrey Osborne,1,3,28,113,219,260,275,338,431,505,662,54.337890625
2050,Raven,1,3,24,81,194,279,439,589,655,691,704,54.212890625
409,M People,1,5,43,108,148,215,306,379,535,654,702,54.19921875
1738,Earl Scruggs,1,4,7,31,187,378,600,787,998,1145,1211,54.1484375
3017,Tygers of Pan Tang,1,2,26,97,178,244,434,594,646,678,691,53.994140625
3190,Girls at Our Best!,1,2,9,77,273,363,385,443,508,531,571,53.89453125
831,Juice Newton,1,7,41,89,170,239,315,382,471,547,562,53.880859375
340,Klymaxx,1,3,45,130,158,173,237,331,407,566,689,53.611328125
1412,George Carlin,1,13,25,43,154,281,493,629,680,710,723,53.603515625
73,Patty Loveless,1,19,56,96,119,167,203,208,209,209,209,53.5859375
809,The Lemonheads,1,10,47,108,124,192,298,334,393,439,456,53.548828125
758,Ween,1,11,39,85,105,128,294,629,937,1156,1313,53.427734375
2057,Paul Chambers,1,5,16,52,182,314,511,662,790,936,1093,53.392578125
2554,George Winston,1,10,27,59,142,265,430,630,773,848,919,53.392578125
928,Tim McGraw,1,23,59,95,121,134,142,146,147,147,147,53.3828125
279,Boz Scaggs,1,9,42,97,168,237,269,296,334,368,407,53.365234375
3371,Steve Arrington,1,2,27,112,218,259,274,337,430,504,661,53.337890625
1465,Bernadette Peters,1,10,33,122,170,221,259,270,275,275,275,53.3359375
2441,Robin Guthrie,1,5,33,89,168,237,350,492,608,682,748,53.26171875
86,Biohazard,1,14,72,98,122,132,145,169,179,181,181,52.9921875
413,Samantha Fox,1,6,63,93,108,172,267,343,502,629,682,52.873046875
855,Chumbawamba,1,6,34,113,163,205,312,410,431,455,465,52.77734375
1626,Simple Minds,1,6,24,83,158,267,426,538,604,684,780,52.671875
565,The Blues Brothers,1,3,15,66,192,330,495,612,661,690,704,52.6328125
496,Ricky Van Shelton,1,12,60,113,140,154,155,155,155,155,155,52.53125
401,The Promise Ring,1,17,63,76,81,153,268,321,377,423,441,52.44921875
2433,Sam Phillips,1,7,28,61,108,246,484,714,941,1029,1053,52.4453125
2175,Simply Red,1,6,21,118,196,215,275,368,442,598,718,52.4375
2048,Gloria Lynne,1,2,7,35,156,356,583,896,1102,1233,1296,52.353515625
2047,Betty Everett,1,2,7,35,156,356,583,896,1102,1233,1296,52.353515625
2246,Julio Iglesias,1,17,53,104,144,153,153,153,153,153,153,52.3125
796,Roger,1,7,19,73,210,277,363,452,525,678,795,52.287109375
2190,Brigitte Bardot,1,4,11,72,190,333,457,564,653,756,846,52.2578125
2214,Mark Knopfler,1,8,44,102,138,205,296,329,388,434,452,52.22265625
1714,Eddie Rabbitt,1,13,68,96,135,148,149,149,149,149,149,52.21875
571,The Rutles,1,4,13,64,190,328,493,610,659,688,702,52.1328125
3338,Matt Monro,1,2,10,57,185,370,486,642,794,872,991,52.099609375
1347,Lenny Kravitz,1,12,65,118,127,128,129,129,129,129,129,51.96875
2254,Terence Trent D'Arby,1,14,57,117,135,137,138,138,138,138,138,51.90625
2663,John D. Loudermilk,1,2,4,28,186,377,599,786,997,1144,1210,51.8984375
2888,Leonard Rosenman,1,2,11,63,127,224,607,911,1109,1291,1464,51.876953125
592,Vangelis,1,14,31,52,109,249,414,551,716,846,917,51.857421875
2443,Jimmy Dawkins,1,2,5,31,131,319,556,845,1375,1847,2157,51.76171875
2418,Cherrelle,1,3,45,142,177,178,178,178,178,178,178,51.6875
637,James,1,10,62,87,100,168,268,313,376,421,437,51.65234375
442,Mary Chapin Carpenter,1,10,33,95,172,204,248,355,450,468,487,51.521484375
1865,Commissioned,1,6,43,119,182,199,199,199,199,199,199,51.4375
906,Melissa Etheridge,1,12,56,114,144,146,146,146,146,146,146,51.375
72,Tanya Tucker,1,20,53,79,120,164,202,218,219,219,219,51.3203125
691,Blues Traveler,1,15,39,90,118,190,295,337,389,425,444,51.271484375
6,Crime & the City Solution,1,4,27,100,194,255,291,365,431,454,478,51.24609375
1712,Steve Wariner,1,12,55,111,140,152,158,158,158,158,158,51.0625
1543,blink-182,1,37,63,71,71,71,71,71,71,71,71,51.0
2395,Loudon Wainwright III,1,10,45,96,112,187,297,350,411,457,474,50.892578125
2171,Bow Wow Wow,1,8,32,86,179,244,261,319,408,478,631,50.892578125
704,David Frizzell,1,7,47,117,167,184,186,186,186,186,186,50.875
749,Barrington Levy,1,13,36,61,135,214,316,471,583,647,726,50.826171875
2178,Johnny Hallyday,1,3,9,68,189,333,458,565,654,757,847,50.7265625
1542,Rancid,1,14,72,95,101,112,136,146,148,148,148,50.109375
1796,The Waterboys,1,12,46,99,140,162,173,240,331,365,419,50.08984375
225,John Frusciante,1,9,28,85,136,183,361,530,599,644,660,50.01171875
2326,Matchbox Twenty,1,12,46,58,127,248,292,354,400,419,420,49.966796875
642,The Verve,1,15,52,78,93,161,263,310,371,414,430,49.72265625
946,Ben Folds,1,20,38,44,115,240,301,364,410,428,429,49.509765625
2907,Bad Manners,1,8,43,129,149,153,163,178,187,189,189,49.375
1751,Israel Vibration,1,6,18,56,176,294,388,530,643,704,778,49.296875
3020,Maria Callas,1,2,5,54,172,322,484,699,841,935,1069,49.03515625
430,Shania Twain,1,21,48,86,124,141,147,147,147,147,147,49.0
2906,All,1,8,73,104,111,112,123,147,157,159,159,48.9921875
443,Fear Factory,1,14,56,91,126,142,155,177,186,188,188,48.953125
1901,Barbara Mandrell,1,10,52,91,139,176,191,206,217,217,217,48.8515625
949,The Tragically Hip,1,6,27,93,158,224,323,401,425,440,440,48.80859375
75,The Judds,1,18,52,86,121,146,151,152,152,152,152,48.609375
2212,Preservation Hall Jazz Band,1,3,17,38,95,270,572,874,1060,1159,1267,48.51953125
1750,The Selecter,1,11,55,110,122,130,140,153,162,164,164,48.34375
3504,The Fray,1,4,8,82,222,289,354,400,419,420,420,48.08984375
2231,Del McCoury,1,12,34,73,167,219,250,257,258,258,258,47.8359375
933,Brian May,1,4,12,36,101,232,400,753,1429,1929,2177,47.796875
2969,Collective Soul,1,13,44,79,103,170,269,312,364,400,419,47.787109375
2422,David Houston,1,2,14,115,186,255,288,321,363,429,497,47.703125
1377,Barenaked Ladies,1,16,55,66,71,144,257,311,374,419,437,47.515625
645,Manic Street Preachers,1,8,46,88,105,174,275,318,380,426,445,47.466796875
2882,Placebo,1,11,52,78,90,157,256,301,364,409,425,47.18359375
1853,Rick Springfield,1,10,36,94,105,174,289,328,390,436,455,47.091796875
549,Dwight Yoakam,1,18,47,83,117,141,163,170,171,171,171,47.0546875
2612,Linda Perhacs,1,7,19,68,131,239,404,526,598,679,775,47.00390625
458,Candlebox,1,14,42,76,97,165,269,312,364,400,419,46.880859375
2104,The Boomtown Rats,1,10,30,94,145,161,230,326,367,426,469,46.666015625
3021,Cindy Walker,1,2,8,97,195,266,329,374,437,550,603,46.646484375
2185,Lucinda Williams,1,15,28,58,117,221,318,364,436,512,545,46.548828125
3352,Kirsty MacColl,1,2,15,73,151,262,425,537,603,683,779,46.546875
2623,Keith Washington,1,3,40,120,162,173,175,176,177,177,177,46.5234375
1535,Toni Braxton,1,15,67,93,93,93,93,93,93,93,93,46.5
2364,Chris Squire,1,3,9,69,168,261,428,562,623,655,667,46.125
3370,Ohio Express,1,3,15,58,159,274,374,533,698,818,911,46.111328125
3198,Triumph,1,4,23,64,148,198,400,575,631,663,676,46.009765625
2915,Buddy Clark,1,2,3,16,71,328,694,978,1201,1348,1382,45.9453125
1140,The Rubinoos,1,5,35,96,145,161,235,340,375,428,471,45.892578125
2851,Bush,1,12,36,47,119,246,309,364,400,419,420,45.873046875
1283,Gorilla Biscuits,1,7,29,114,146,156,171,262,361,385,433,45.7265625
1033,Elliott Smith,1,29,60,67,70,70,70,70,70,70,70,45.625
446,White Zombie,1,13,38,61,119,158,201,376,534,600,645,45.595703125
1401,Patrice Rushen,1,4,26,112,145,160,224,318,394,553,677,45.48828125
1410,Richard Pryor,1,10,23,36,117,215,440,621,680,711,724,45.466796875
827,Kathy Mattea,1,11,49,84,112,155,195,211,212,212,212,45.4453125
1104,Billy Idol,1,10,37,82,99,175,291,322,382,426,445,45.412109375
414,Lisa Stansfield,1,7,32,85,114,178,273,349,508,633,686,45.365234375
526,Helen Reddy,1,2,11,97,163,223,327,434,510,665,776,45.337890625
908,Bon Jovi,1,17,44,64,93,144,184,227,396,545,611,45.265625
3375,Elisa,1,2,44,106,161,174,174,174,174,174,174,45.1875
2383,LFO,1,2,8,68,167,260,427,561,622,654,666,45.125
1985,Catherine Wheel,1,8,50,76,89,158,260,305,368,412,426,45.01953125
2462,Jesse Winchester,1,5,33,89,154,188,200,277,391,433,492,44.998046875
1727,Lydia Lunch,1,9,31,63,124,234,308,326,381,463,527,44.96875
1077,Selena,1,14,54,97,106,106,106,106,106,106,106,44.875
2810,Rita Coolidge,1,2,12,78,170,278,321,410,536,608,619,44.771484375
1274,Enchantment,1,2,11,93,219,266,268,268,268,268,268,44.75
766,The Sundays,1,7,28,55,101,218,367,500,604,691,786,44.384765625
1290,Steve Earle,1,21,45,64,81,86,158,290,353,418,463,44.333984375
415,Rick Astley,1,4,35,86,110,172,267,343,502,629,682,44.123046875
2683,Keith Emerson,1,2,11,59,145,252,398,559,710,891,992,44.099609375
2079,Usher,1,30,53,65,69,70,71,71,71,71,71,44.09375
686,Kansas,1,9,36,91,123,154,194,256,292,325,465,44.08984375
2249,Missy Elliott,1,16,55,91,94,95,95,95,95,95,95,43.9375
2830,Ike Quebec,1,2,3,10,26,79,282,935,2641,3829,4247,43.89453125
1486,John Gorka,1,4,27,89,135,180,289,389,410,434,444,43.80859375
2805,Supertramp,1,5,32,87,135,160,238,350,396,448,488,43.640625
3359,Freestyle,1,2,5,64,165,258,425,559,619,650,663,43.615234375
3358,Cybotron,1,2,5,64,165,258,425,559,619,650,663,43.615234375
2389,Odyssey,1,2,24,110,143,158,222,316,392,551,675,43.48828125
262,BoDeans,1,6,30,83,125,192,278,306,362,408,427,43.466796875
2516,Eric Donaldson,1,3,16,49,156,265,359,501,615,677,751,43.37109375
1472,Joe Sample,1,9,17,50,124,260,356,442,534,595,610,43.330078125
1683,Vince Guaraldi,1,7,31,57,96,182,302,466,665,805,880,43.310546875
3141,Labi Siffre,1,2,24,99,152,170,229,323,396,553,679,43.2421875
3423,Chris LeDoux,1,5,45,101,138,147,148,148,148,148,148,43.21875
2204,Randy Crawford,1,7,32,112,148,150,150,150,150,150,150,43.125
2292,W.A.S.P.,1,9,29,62,124,173,236,404,539,601,645,43.0390625
1955,Spiritualized,1,21,48,74,95,99,100,100,100,100,100,42.90625
1876,Maddy Prior,1,7,15,43,117,253,414,543,620,700,796,42.8984375
3441,Steve Hackett,1,3,9,33,141,332,477,517,604,676,741,42.681640625
2035,Larry Heard,1,7,23,49,123,217,307,473,600,657,686,42.302734375
1238,Jessi Colter,1,6,36,65,106,168,265,405,473,514,564,42.2578125
2068,Tesla,1,11,45,64,107,127,177,272,314,366,402,42.0234375
2082,Bill Cosby,1,10,20,37,94,236,368,521,642,687,714,41.939453125
3512,Mick Taylor,1,2,8,32,140,331,476,516,603,675,740,41.681640625
3511,Caravan,1,2,8,32,140,331,476,516,603,675,740,41.681640625
2164,Huey Lewis & the News,1,7,40,70,94,161,263,298,358,404,423,41.607421875
1361,Naked Raygun,1,7,35,91,110,119,190,300,349,401,445,41.546875
537,Take 6,1,3,29,96,165,183,183,183,183,183,183,41.5
187,D'Angelo,1,27,56,59,59,59,59,59,59,59,59,41.25
338,Pebbles,1,3,40,112,132,132,132,132,132,132,132,41.0
3462,The Babys,1,2,8,37,119,271,509,643,680,709,722,40.958984375
644,Del Amitri,1,7,33,74,94,170,269,311,374,420,438,40.95703125
1604,Backstreet Boys,1,15,59,78,78,78,78,78,78,78,78,40.75
590,Mannheim Steamroller,1,10,26,35,75,200,365,502,606,692,787,40.693359375
2517,Hopeton Lewis,1,2,10,45,153,265,359,501,615,677,751,40.68359375
2051,Kate Wolf,1,2,12,68,173,236,286,372,450,466,485,40.677734375
2688,Chris Cornell,1,4,41,79,111,149,194,275,312,364,400,40.609375
1423,Amy Grant,1,17,51,76,86,87,87,87,87,87,87,40.5625
1322,Crash Test Dummies,1,10,36,67,80,148,261,303,365,411,429,40.51171875
2173,Seal,1,8,55,93,96,96,96,96,96,96,96,40.375
854,Brandy,1,23,50,68,70,70,70,70,70,70,70,40.25
3031,Miracle Legion,1,5,17,88,143,156,229,347,395,446,488,40.21875
2122,Body Count,1,7,50,77,110,124,137,161,171,173,173,40.1171875
2762,Dashboard Confessional,1,16,22,27,101,232,296,359,405,424,425,40.107421875
1854,The Mavericks,1,9,37,88,116,136,148,153,154,154,154,39.9609375
2146,Luiz Gonzaga,1,3,12,27,86,232,465,736,866,952,1104,39.9140625
435,Lorrie Morgan,1,14,45,72,85,118,144,149,150,150,150,39.8359375
1069,Christine McVie,1,6,42,92,122,127,127,127,127,127,127,39.5625
2265,Black Uhuru,1,8,33,54,92,171,225,325,479,591,655,39.453125
2059,Paulina Rubio,1,6,62,87,87,87,87,87,87,87,87,39.25
79,Janie Fricke,1,6,43,77,120,145,150,151,151,151,151,39.109375
3465,Nic Jones,1,2,4,29,126,309,445,551,656,757,831,39.078125
3232,Billy Thorpe,1,3,19,85,147,156,222,328,356,414,459,39.064453125
261,Paul Westerberg,1,10,36,73,94,102,172,283,330,387,433,38.9765625
1825,GWAR,1,7,29,53,114,155,198,373,531,597,642,38.845703125
2431,Hootie & the Blowfish,1,6,29,77,92,156,259,294,354,400,419,38.826171875
901,Billy Joe Royal,1,4,35,90,131,149,157,157,157,157,157,38.75
2407,Mark Lanegan,1,9,28,83,97,117,183,283,339,391,427,38.5859375
3199,Bruce Dickinson,1,2,9,46,137,193,396,571,627,659,672,38.291015625
1514,Jimmy Eat World,1,31,47,48,48,48,48,48,48,48,48,38.25
1834,John Michael Montgomery,1,8,36,83,114,135,142,146,147,147,147,38.2265625
269,Matthew Sweet,1,7,38,75,93,102,173,282,327,382,428,38.140625
2438,Nils Lofgren,1,7,29,49,106,157,204,378,536,603,648,38.083984375
3374,Jimmy Barnes,1,2,18,84,146,155,221,327,355,413,458,38.064453125
1142,The Plimsouls,1,4,19,79,153,170,177,240,332,361,410,37.943359375
2409,Candlemass,1,5,14,52,97,160,385,551,614,649,672,37.861328125
3056,Type O Negative,1,7,23,55,116,156,199,373,531,597,642,37.767578125
2083,Jonathan Winters,1,4,18,34,91,233,365,518,639,684,711,37.689453125
1360,Screeching Weasel,1,9,52,81,88,88,88,88,88,88,88,37.625
2319,Toto,1,9,15,68,138,175,203,243,277,318,481,37.556640625
2308,Mink DeVille,1,3,7,57,156,226,284,391,479,492,511,37.509765625
188,Faith Evans,1,15,55,65,72,72,72,72,72,72,72,37.375
1557,The Black Crowes,1,9,24,56,92,166,277,320,372,408,427,37.349609375
2855,Emmanuel,1,3,21,69,127,160,228,321,394,550,674,37.3125
2857,JosÃ© JosÃ©,1,3,21,69,127,160,228,321,394,550,674,37.3125
2627,Vanessa Williams,1,8,53,81,87,87,87,87,87,87,87,37.25
1904,Lita Ford,1,8,41,78,108,119,120,120,120,120,120,37.21875
2675,Blue Mitchell,1,2,10,18,25,37,130,639,2187,3438,3813,37.197265625
2711,Tonic,1,6,25,33,107,236,291,354,400,419,420,36.951171875
1529,Refused,1,11,38,49,54,128,250,308,369,415,434,36.912109375
2022,RubÃ©n Blades,1,14,32,41,90,139,172,240,333,406,561,36.845703125
1088,Jerry Cantrell,1,12,50,65,83,96,97,97,97,97,97,36.84375
3383,Jon Brion,1,5,38,59,73,143,248,295,358,404,423,36.599609375
2437,Ben Lee,1,9,39,49,58,131,252,309,371,417,435,36.55859375
2400,Shenandoah,1,7,34,78,113,135,142,146,147,147,147,36.5390625
393,Cracker,1,7,25,65,78,152,274,322,381,425,441,36.4765625
2836,Cheo Feliciano,1,5,22,55,131,182,205,268,360,433,588,36.447265625
1526,Sick of It All,1,12,33,65,78,83,157,279,336,393,437,36.41015625
2071,Michael Bolton,1,9,32,80,114,122,122,122,122,122,122,36.25
2989,Brad Paisley,1,4,35,81,117,139,146,147,147,147,147,36.109375
2284,Warrant,1,5,21,54,115,156,199,373,531,597,642,36.080078125
1321,Travis,1,7,35,56,70,139,244,291,354,400,419,36.037109375
2325,Air Supply,1,8,22,79,115,148,179,191,196,196,196,36.0078125
1376,Face to Face,1,6,53,80,86,86,86,86,86,86,86,36.0
2576,Mac Davis,1,3,19,77,132,181,217,232,248,259,259,35.96484375
2835,Ismael Miranda,1,4,22,55,131,182,205,268,360,433,588,35.947265625
2670,Tiffany,1,9,51,73,84,84,84,84,84,84,84,35.875
2200,Al Stewart,1,5,48,85,92,95,95,95,95,95,95,35.8125
643,Feeder,1,4,37,59,73,142,247,294,357,403,422,35.787109375
2404,Crimson Glory,1,2,3,40,134,190,393,568,624,656,669,35.666015625
2769,Paul Collins,1,4,15,78,127,146,216,299,334,389,435,35.625
2333,The Presidents of the United States of America,1,5,7,12,28,151,491,886,1141,1310,1411,35.583984375
71,Britney Spears,1,30,43,43,43,43,43,43,43,43,43,35.5
2837,Johnny Pacheco,1,3,22,55,131,182,205,268,360,433,588,35.447265625
636,The Lightning Seeds,1,8,28,67,94,107,175,277,321,379,423,35.3125
2043,Bobby Vinton,1,5,30,68,120,160,169,169,169,169,169,35.28125
3220,Gene Watson,1,2,29,85,128,146,154,154,154,154,154,35.25
2806,Little River Band,1,3,33,81,118,140,147,148,148,148,148,35.234375
1915,Nada Surf,1,11,16,20,94,234,301,366,412,430,431,35.041015625
1257,King Missile,1,9,39,79,93,97,98,98,98,98,98,35.03125
2123,Tom Morello,1,3,39,75,109,123,136,160,170,172,172,34.9921875
2213,Robbie Robertson,1,3,24,62,94,166,268,303,363,409,428,34.919921875
2962,Masters of Reality,1,3,10,48,93,156,381,547,610,645,668,34.861328125
887,The Toasters,1,9,35,84,96,97,97,97,97,97,97,34.8125
229,Neurosis,1,5,15,45,86,134,344,520,593,640,657,34.724609375
2523,David Cassidy,1,3,16,60,127,159,220,313,386,542,667,34.658203125
2865,RocÃ­o Jurado,1,5,29,81,119,128,128,128,128,128,128,34.3125
29,311,1,17,46,60,61,61,61,61,61,61,61,34.125
896,Yellowman,1,14,33,62,93,96,97,97,97,97,97,33.84375
2332,Jack DeJohnette,1,3,5,10,26,150,493,887,1142,1311,1412,33.724609375
2535,Penguin Cafe Orchestra,1,5,19,39,70,153,275,440,640,783,857,33.71875
3193,Paquito D'Rivera,1,3,24,82,131,140,140,140,140,140,140,33.6875
948,Mary Margaret O'Hara,1,3,22,58,91,164,265,300,360,406,425,33.576171875
2394,Suzy Bogguss,1,6,35,63,100,131,143,149,149,149,149,33.53125
318,Steve Howe,1,4,7,23,65,178,311,451,829,1441,1931,33.45703125
1409,Jerry Lewis,1,3,13,26,99,167,370,544,612,657,673,33.42578125
3496,Jerry Rivera,1,2,13,63,121,154,222,315,388,544,668,33.3125
2327,Better Than Ezra,1,5,19,27,98,225,289,354,400,419,420,33.263671875
1411,Monty Python,1,3,12,26,99,167,370,544,612,657,673,33.17578125
1554,The Call,1,8,33,61,105,121,123,124,124,124,124,33.078125
1011,Tom Moulton,1,3,14,62,105,154,223,317,398,557,680,33.056640625
3179,Nara LeÃ£o,1,2,7,15,60,196,430,710,848,937,1089,33.03515625
2243,SWV,1,11,41,70,76,76,76,76,76,76,76,33.0
1736,Asia,1,6,30,60,81,111,169,229,279,436,560,32.99609375
3382,Cast,1,2,33,55,69,139,245,292,355,401,420,32.880859375
1851,Lee Greenwood,1,8,35,55,95,125,137,143,147,148,148,32.87890625
432,Dixie Chicks,1,20,45,50,51,51,51,51,51,51,51,32.875
1218,Kenny Chesney,1,16,23,52,87,117,139,146,147,147,147,32.8046875
1912,The McCoys,1,2,10,54,131,189,239,312,397,416,464,32.78515625
1907,The Knickerbockers,1,2,10,54,131,189,239,312,397,416,464,32.78515625
1642,The Proclaimers,1,8,26,67,78,83,156,266,318,381,426,32.677734375
190,Erykah Badu,1,20,46,48,48,48,48,48,48,48,48,32.5
1317,Victor Jara,1,3,5,13,57,193,428,709,847,937,1089,32.4609375
2225,The Highwaymen,1,4,22,70,127,146,149,149,149,149,149,32.40625
3397,Mary Black,1,3,12,30,71,194,357,494,598,685,781,32.38671875
2017,Scandal,1,2,11,63,109,182,226,309,393,414,437,32.267578125
1734,Night Ranger,1,4,32,62,82,111,161,200,242,408,551,32.240234375
1466,Dick Hyman,1,4,22,44,61,118,258,422,559,724,853,32.091796875
1867,The Clark Sisters,1,4,18,53,126,184,200,200,200,200,200,32.0
1177,Stereolab,1,17,43,53,57,57,57,57,57,57,57,32.0
1350,Regina Belle,1,7,28,79,101,101,101,101,101,101,101,32.0
1932,Wynonna,1,13,40,63,68,69,69,69,69,69,69,31.9375
70,Gwen Stefani,1,18,46,49,50,50,50,50,50,50,50,31.875
3165,Daniel Santos,1,2,12,48,130,182,205,268,360,433,588,31.509765625
2134,Daft Punk,1,27,38,38,38,38,38,38,38,38,38,31.5
492,Hole,1,13,33,65,76,77,77,77,77,77,77,31.4375
1999,The Jayhawks,1,10,29,36,42,114,248,311,376,422,441,31.396484375
2105,Edie Brickell & New Bohemians,1,3,23,64,96,109,176,281,317,376,421,31.396484375
1927,Ali Akbar Khan,1,3,10,27,102,184,302,441,548,615,694,31.361328125
2546,Stanley Turrentine,1,8,23,48,82,127,166,245,351,387,447,31.3515625
2466,Bono,1,3,22,51,91,135,215,321,357,417,461,31.2578125
1914,Al Jarreau,1,4,24,84,110,110,110,110,110,110,110,31.25
